7211984519971; 0,15690641; 1,7063572; 9,787037;
7212000602734; 0,21574631; 0,9904717; 10,002784;
7212010551465; 0,32361946; 0,61781895; 10,140077;
7212020530714; 0,30400616; 0,47071922; 10,179304;
7212030632032; 0,2745862; 0,34323275; 10,169497;
7212040946974; 0,28439286; 0,33342612; 10,18911;
7212051811231; 0,26477957; 0,2745862; 10,15969;
7212060630811; 0,2745862; 0,30400616; 10,198917;
7212070762646; 0,26477957; 0,28439286; 10,21853;
7212080711377; 0,2549729; 0,2549729; 10,257756;
7212090782178; 0,2745862; 0,23535961; 10,228337;
7212101402296; 0,29419953; 0,26477957; 10,238143;
7212117088331; 0,32361946; 0,24516626; 10,208723;
7212120780959; 0,32361946; 0,22555298; 10,21853;
7212130577100; 0,30400616; 0,24516626; 10,238143;
7212140647901; 0,29419953; 0,26477957; 10,238143;
7212150627148; 0,29419953; 0,26477957; 10,208723;
7212160667432; 0,26477957; 0,23535961; 10,21853;
7212171226514; 0,26477957; 0,26477957; 10,247951;
7212182914747; 0,24516626; 0,2549729; 10,247951;
7212191551222; 0,28439286; 0,28439286; 10,198917;
7212201072707; 0,2745862; 0,28439286; 10,18911;
7212210868849; 0,24516626; 0,2745862; 10,208723;
7212221336377; 0,24516626; 0,2549729; 10,198917;
7212230949414; 0,24516626; 0,2549729; 10,228337;
7212241264355; 0,2549729; 0,29419953; 10,228337;
7212250846875; 0,28439286; 0,28439286; 10,238143;
7212260643018; 0,29419953; 0,2549729; 10,238143;
7212270530714; 0,2745862; 0,24516626; 10,247951;
7212280693068; 0,24516626; 0,24516626; 10,247951;
7212291862501; 0,28439286; 0,2549729; 10,247951;
7212300560010; 0,26477957; 0,2549729; 10,267563;
7212311393750; 0,29419953; 0,24516626; 10,21853;
7212320518506; 0,28439286; 0,28439286; 10,238143;
7212331047071; 0,31381282; 0,30400616; 10,247951;
7212340538038; 0,29419953; 0,29419953; 10,228337;
7212350486769; 0,2549729; 0,29419953; 10,208723;
7212360649123; 0,2549729; 0,2745862; 10,21853;
7212370689405; 0,26477957; 0,29419953; 10,267563;
7212380790723; 0,30400616; 0,24516626; 10,238143;
7212391136181; 0,30400616; 0,29419953; 10,238143;
7212400871289; 0,31381282; 0,28439286; 10,238143;
7212410606397; 0,2549729; 0,31381282; 10,238143;
7212420768751; 0,2549729; 0,29419953; 10,228337;
7212431297316; 0,2745862; 0,24516626; 10,27737;
7212440605176; 0,26477957; 0,24516626; 10,208723;
7212450645459; 0,30400616; 0,23535961; 10,228337;
7212460655224; 0,2745862; 0,2745862; 10,247951;
7212470909130; 0,2745862; 0,23535961; 10,208723;
7212480583203; 0,2745862; 0,22555298; 10,18911;
7212490501416; 0,2549729; 0,28439286; 10,238143;
7212500633253; 0,28439286; 0,29419953; 10,267563;
7212510948194; 0,2745862; 0,29419953; 10,247951;
7212520591749; 0,2549729; 0,2745862; 10,247951;
7212532279980; 0,24516626; 0,2549729; 10,208723;
7212540641796; 0,28439286; 0,21574631; 10,257756;
7212550682079; 0,33342612; 0,2549729; 10,238143;
7212560722362; 0,30400616; 0,23535961; 10,257756;
7212570671093; 0,2745862; 0,18632637; 10,257756;
7212580589306; 0,34323275; 0,21574631; 10,208723;
7212590599072; 0,32361946; 0,23535961; 10,238143;
7212600639356; 0,30400616; 0,2549729; 10,198917;
7212610801710; 0,28439286; 0,20593967; 10,18911;
7212621360792; 0,3530394; 0,21574631; 10,208723;
7212631004346; 0,3530394; 0,22555298; 10,18911;
7212640525830; 0,31381282; 0,2549729; 10,228337;
7212650566113; 0,28439286; 0,28439286; 10,257756;
7212660514843; 0,26477957; 0,28439286; 10,238143;
7212670768749; 0,2549729; 0,26477957; 10,208723;
7212680534375; 0,28439286; 0,29419953; 10,208723;
7212690849316; 0,2745862; 0,28439286; 10,247951;
7212700675977; 0,2745862; 0,26477957; 10,267563;
7212710472120; 0,30400616; 0,24516626; 10,21853;
7212720603956; 0,36284605; 0,24516626; 10,238143;
7212730461134; 0,34323275; 0,23535961; 10,257756;
7212740531934; 0,32361946; 0,2745862; 10,228337;
7212750480664; 0,2745862; 0,2549729; 10,208723;
7212760612500; 0,2745862; 0,2549729; 10,179304;
7212770469677; 0,24516626; 0,2549729; 10,179304;
7212780723582; 0,26477957; 0,22555298; 10,208723;
7212790489208; 0,2745862; 0,22555298; 10,208723;
7212800834667; 0,26477957; 0,29419953; 10,228337;
7212810691845; 0,30400616; 0,24516626; 10,267563;
7212820640576; 0,28439286; 0,26477957; 10,247951;
7212830741895; 0,30400616; 0,28439286; 10,238143;
7212840751661; 0,30400616; 0,28439286; 10,247951;
7212850608839; 0,28439286; 0,24516626; 10,257756;
7212860557570; 0,33342612; 0,24516626; 10,27737;
7212870658887; 0,31381282; 0,2549729; 10,228337;
7212880516064; 0,26477957; 0,22555298; 10,238143;
7212890495312; 0,29419953; 0,2549729; 10,238143;
7212900566112; 0,28439286; 0,26477957; 10,247951;
7212910545361; 0,29419953; 0,23535961; 10,238143;
7212920646679; 0,2745862; 0,21574631; 10,267563;
