1427713164185913000; 6,2464724; 1,2641385; -10,442909;
1427713164198638000; 5,29358; 1,091756; -11,84651;
1427713164211486000; 4,8680105; 0,93493575; -11,370064;
1427713164224151000; 4,736928; 0,8403648; -9,934141;
1427713164236724000; 4,969166; 0,4297592; -8,261193;
1427713164248443000; 5,7628436; 0,35254622; -6,299743;
1427713164261108000; 7,073669; 0,24480712; -4,1683054;
1427713164273651000; 8,5778265; 0,11372458; -2,1092918;
1427713164286254000; 11,2132435; 0,29747957; 0,61770403;
1427713164298675000; 15,259444; 0,14784196; 3,442862;
1427713164311126000; 19,114708; 0,676362; 5,535394;
1427713164323669000; 19,612701; 2,0763714; 7,240066;
1427713164337341000; 19,612701; 3,5942953; 8,792706;
1427713164351409000; 19,612701; 4,292804; 10,91756;
1427713164363922000; 19,612701; 3,3117795; 13,462596;
1427713164376464000; 15,444995; 2,3983915; 14,607623;
1427713164389038000; 12,020688; 1,650802; 13,023859;
1427713164401580000; 10,414778; 1,5699978; 9,922769;
1427713164414123000; 9,23683; 0,9911995; 5,9424086;
1427713164426849000; 7,339425; 0,30166942; 1,1085154;
1427713164439361000; 5,093664; 0,85891986; -3,7349546;
1427713164451507000; 3,6876693; 1,401805; -7,9248075;
1427713164464050000; 3,5613751; 1,9045875; -11,40897;
1427713164476593000; 4,9218802; 1,8070238; -14,188039;
1427713164489135000; 6,367978; 1,0726024; -13,683461;
1427713164501708000; 8,161834; 0,7793127; -11,519701;
1427713164514038000; 9,846753; 0,74399817; -8,727464;
1427713164526580000; 10,813412; 0,46327803; -6,1285577;
1427713164540069000; 11,6669445; 0,5327099; -3,7421372;
1427713164552825000; 12,805986; 0,9103952; -1,2916719;
1427713164565429000; 14,188039; 1,489792; 0,9163807;
1427713164578979000; 16,203358; 1,8321629; 2,5540147;
1427713164593505000; 17,890673; 2,0189106; 3,9983168;
1427713164606140000; 18,999187; 2,0859482; 6,977302;
1427713164619262000; 17,407642; 2,223615; 11,52868;
1427713164631225000; 14,733318; 1,9123687; 15,131953;
1427713164650634000; 10,712257; 1,3299791; 16,499641;
1427713164662597000; 8,644864; 1,7884687; 13,145365;
1427713164675476000; 7,814076; 2,8904; 9,338584;
1427713164691528000; 6,7588315; 2,558803; 5,2564697;
1427713164704437000; 5,3683987; 2,1380222; 2,7485435;
1427713164718597000; 5,8005524; 1,5885528; 1,1731589;
1427713164731079000; 6,907272; 2,0350714; -1,3790601;
1427713164743774000; 8,426393; 2,3642743; -4,9320555;
1427713164756317000; 9,888053; 2,3038206; -7,6482773;
1427713164775482000; 12,822147; 1,9033904; -9,788095;
1427713164788757000; 13,918692; 1,7340006; -8,772355;
1427713164801239000; 13,870808; 1,4909891; -7,1006036;
1427713164813812000; 13,608044; 1,3946224; -4,8937483;
1427713164826568000; 13,484144; 1,6136919; -3,0442274;
1427713164839416000; 13,785214; 1,7723078; -1,5915456;
1427713164851959000; 14,498687; 2,180519; 0,20350714;
1427713164864593000; 15,439609; 2,5528176; 1,8644845;
1427713164877136000; 16,547525; 2,40318; 3,793014;
1427713164889038000; 16,633717; 2,5222914; 5,21098;
1427713164908050000; 16,32187; 2,2008698; 7,627328;
1427713164920227000; 13,107058; 1,0432734; 11,3802395;
1427713164932739000; 8,909423; 0,64823014; 15,342045;
1427713164944976000; 6,631939; 0,19632454; 16,279375;
1427713164957641000; 6,0303955; 0,5734113; 13,6493435;
1427713164974029000; 5,543774; 1,5149311; 8,232463;
1427713164990478000; 5,501277; 1,5035586; 4,727351;
1427713165008422000; 5,8741736; 0,6697779; 1,785476;
1427713165021118000; 5,9142766; 0,20111294; -0,0700304;
1427713165035888000; 5,9280434; -0,11312603; -2,7820623;
1427713165055114000; 6,362591; -0,8319851; -6,1638722;
1427713165068786000; 7,2592196; -0,700304; -8,816648;
1427713165081665000; 9,530719; -0,20111294; -10,076596;
1427713165094177000; 12,270284; 0,10055647; -10,330381;
1427713165107269000; 14,013861; -0,08080431; -9,184756;
1427713165120819000; 15,139734; -0,16280572; -6,622362;
1427713165133392000; 16,045341; -0,0035913025; -3,13401;
1427713165146026000; 17,18498; -0,21188685; 0,35553896;
1427713165158569000; 18,716074; -0,20470424; 3,2040405;
1427713165172393000; 19,612701; 0,17417817; 5,067328;
1427713165185180000; 19,612701; 0,9816227; 5,835268;
1427713165205902000; 19,612701; 1,1683705; 6,851607;
1427713165221771000; 18,875887; -0,39444473; 8,589797;
1427713165234497000; 12,573151; -1,5711949; 11,667543;
1427713165247039000; 7,7081323; -1,4933833; 13,669695;
1427713165259643000; 5,070919; -1,5933412; 12,897565;
1427713165272186000; 4,4101195; -1,1534066; 10,668563;
1427713165285186000; 3,9761705; -0,374094; 7,0940194;
1427713165300598000; 2,7515364; -0,21906945; 2,2744915;
1427713165315704000; 1,1408371; -0,21428105; -1,0648212;
1427713165331481000; 0,22625206; -0,61890113; -2,9293058;
1427713165344024000; 1,4706384; -0,6218939; -4,914099;
1427713165356994000; 4,478953; -0,35254622; -6,8563952;
1427713165369781000; 8,300098; -0,91458505; -8,59698;
1427713165382476000; 10,912173; -0,7787141; -9,014768;
1427713165397064000; 13,632585; -1,7675194; -7,1466923;
1427713165409729000; 14,54717; -1,9027919; -4,043208;
1427713165422454000; 15,506047; -2,5222914; -1,1264719;
1427713165437652000; 16,639702; -2,8975825; 1,5532384;
1427713165453094000; 19,317019; -2,4049757; 4,7483006;
1427713165468414000; 19,612701; -1,5065514; 6,76781;
1427713165481231000; 19,612701; -0,36631286; 7,81647;
1427713165493804000; 19,612701; 0,012569559; 8,22528;
1427713165512451000; 19,612701; -0,63206923; 7,77517;
1427713165525024000; 16,53256; -1,6962919; 8,076839;
1427713165538818000; 11,422736; -1,9602526; 8,209119;
1427713165552093000; 7,2065473; -1,8686744; 8,476072;
1427713165564880000; 3,9618053; -1,389834; 8,802881;
1427713165576599000; 2,042254; -1,4251486; 8,914211;
1427713165592224000; -0,062249243; -0,6314707; 8,1402855;
